"coil_id";"parent_coil_id";"production_date";"completion_ts";"shift_code";"thickness_mm";"width_mm";"mass_out_tons";"Hours";"Grade";"NextProcess";"type_code";"is_prime";"is_scrap";"gap_from_prev_completion_min";"gap_from_prev_parent_min";"start_datetime";"end_datetime";"total_cycle_time_min"
"7559047";"7559047";"2024-06-21";"2024-06-21 23:30:18.000000";"A";1.4;1234.0;23.24;"23:30:18";"AC2 31";"13";"HL";"1";"0";12.283;12.283;"2024-06-21 23:22:11.278150";"2024-06-21 23:30:18.000000";8.112
"7542023";"7542023";"2024-06-21";"2024-06-21 23:42:31.000000";"A";2.5;1252.0;17.94;"23:42:31";"AC2 31";"4";"98";"1";"0";12.217;12.217;"2024-06-21 23:27:44.828352";"2024-06-21 23:42:31.000000";14.77
"7559057";"7559057";"2024-06-21";"2024-06-21 23:56:00.000000";"A";1.4;1229.0;21.04;"23:56:00";"AC2 31";"13";"HL";"1";"0";13.483;13.483;"2024-06-21 23:48:45.654711";"2024-06-21 23:56:00.000000";7.239
"7560005";"7560005";"2024-06-22";"2024-06-22 00:03:46.000000";"B";2.9;1236.0;21.94;"00:03:46";"AC2 31";"13";"HL";"1";"0";7.767;7.767;"2024-06-21 23:51:57.033649";"2024-06-22 00:03:46.000000";11.816
"7559053";"7559053";"2024-06-22";"2024-06-22 00:18:16.000000";"B";1.4;1229.0;22.82;"00:18:16";"AC2 31";"13";"HL";"1";"0";14.5;14.5;"2024-06-22 00:10:28.821915";"2024-06-22 00:18:16.000000";7.786
"7559058";"7559058";"2024-06-22";"2024-06-22 00:36:12.000000";"B";1.4;1229.0;19.92;"00:36:12";"AC2 31";"13";"HL";"1";"0";17.933;17.933;"2024-06-22 00:28:43.067536";"2024-06-22 00:36:12.000000";7.482
"7560050";"7560050";"2024-06-22";"2024-06-22 00:47:54.000000";"B";1.5;1230.0;22.8;"00:47:54";"AC2 31";"13";"HL";"1";"0";11.7;11.7;"2024-06-22 00:39:48.156566";"2024-06-22 00:47:54.000000";8.097
"7559032";"7559032";"2024-06-22";"2024-06-22 01:00:19.000000";"B";1.75;1227.0;23.16;"01:00:19";"AC2 31";"13";"HL";"1";"0";12.417;12.417;"2024-06-22 00:52:14.874879";"2024-06-22 01:00:19.000000";8.069
"7559056";"7559056";"2024-06-22";"2024-06-22 01:13:03.000000";"B";1.4;1229.0;23.16;"01:13:03";"AC2 31";"13";"HL";"1";"0";12.733;12.733;"2024-06-22 01:05:18.825449";"2024-06-22 01:13:03.000000";7.736
"7560042";"7560042";"2024-06-22";"2024-06-22 01:19:20.000000";"B";1.5;1232.0;0.86;"01:19:20";"AC2 31";"13";"HX";"0";"1";6.283;6.283;"2024-06-22 01:11:15.345895";"2024-06-22 01:19:20.000000";8.078
"7560042";"7560042";"2024-06-22";"2024-06-22 01:30:56.000000";"B";1.5;1232.0;21.86;"01:30:56";"AC2 31";"13";"HL";"1";"0";11.6;6.283;"2024-06-22 01:22:48.336326";"2024-06-22 01:30:56.000000";8.128
"7560043";"7560043";"2024-06-22";"2024-06-22 01:44:25.000000";"B";1.5;1230.0;22.92;"01:44:25";"AC2 31";"13";"HL";"1";"0";13.483;13.483;"2024-06-22 01:36:43.522102";"2024-06-22 01:44:25.000000";7.691
"7560044";"7560044";"2024-06-22";"2024-06-22 01:52:37.000000";"B";1.5;1230.0;22.84;"01:52:37";"AC2 31";"13";"HL";"1";"0";8.2;8.2;"2024-06-22 01:45:27.100175";"2024-06-22 01:52:37.000000";7.165
"HR55749";"HR55749";"2024-06-22";"2024-06-22 02:54:41.000000";"B";4.06;1234.0;1.44;"02:54:41";"RC5 1";"13";"HX";"0";"1";62.067;0.0;"2024-06-22 02:41:36.604082";"2024-06-22 02:54:41.000000";13.073
"HR55749";"HR55749";"2024-06-22";"2024-06-22 03:03:32.000000";"B";4.06;1234.0;11.3;"03:03:32";"RC5 1";"13";"HL";"1";"0";8.85;0.0;"2024-06-22 02:50:54.600061";"2024-06-22 03:03:32.000000";12.623
"HR55749";"HR55749";"2024-06-22";"2024-06-22 03:09:03.000000";"B";4.06;1234.0;9.44;"03:09:03";"RC5 1";"13";"98";"1";"0";5.517;0.0;"2024-06-22 02:55:38.163296";"2024-06-22 03:09:03.000000";13.414
"HR55746";"HR55746";"2024-06-22";"2024-06-22 03:26:57.000000";"B";3.6;1231.0;11.14;"03:26:57";"AC2 32";"13";"HL";"1";"0";17.9;17.9;"2024-06-22 03:14:23.411624";"2024-06-22 03:26:57.000000";12.56
"HR55746";"HR55746";"2024-06-22";"2024-06-22 03:32:27.000000";"B";3.6;1231.0;9.52;"03:32:27";"AC2 32";"13";"HL";"1";"0";5.5;17.9;"2024-06-22 03:19:18.886756";"2024-06-22 03:32:27.000000";13.135
"7559037";"7559037";"2024-06-22";"2024-06-22 03:45:23.000000";"B";1.5;1230.0;23.2;"03:45:23";"AC2 31";"13";"98";"1";"0";12.933;12.933;"2024-06-22 03:37:57.412261";"2024-06-22 03:45:23.000000";7.426
"7559039";"7559039";"2024-06-22";"2024-06-22 03:58:49.000000";"B";1.5;1228.0;23.28;"03:58:49";"AC2 31";"13";"HL";"1";"0";13.433;13.433;"2024-06-22 03:52:09.410234";"2024-06-22 03:58:49.000000";6.66
"7559036";"7559036";"2024-06-22";"2024-06-22 04:12:39.000000";"B";1.5;1234.0;23.24;"04:12:39";"AC2 31";"13";"HL";"1";"0";13.833;13.833;"2024-06-22 04:04:10.723048";"2024-06-22 04:12:39.000000";8.471
"7554032";"7554032";"2024-06-22";"2024-06-22 04:39:31.000000";"B";1.5;1236.0;21.44;"04:39:31";"AC2 31";"13";"HL";"1";"0";26.867;0.0;"2024-06-22 04:31:59.033065";"2024-06-22 04:39:31.000000";7.533
"7556025";"7556025";"2024-06-22";"2024-06-22 04:48:44.000000";"B";2.0;1235.0;5.9;"04:48:44";"AC2 31";"13";"HL";"1";"0";9.217;9.217;"2024-06-22 04:40:36.221275";"2024-06-22 04:48:44.000000";8.13
"7556025";"7556025";"2024-06-22";"2024-06-22 04:54:02.000000";"B";2.0;1235.0;5.94;"04:54:02";"AC2 31";"13";"HL";"1";"0";5.3;9.217;"2024-06-22 04:46:43.835026";"2024-06-22 04:54:02.000000";7.303
"7556025";"7556025";"2024-06-22";"2024-06-22 04:57:53.000000";"B";2.0;1235.0;5.94;"04:57:53";"AC2 31";"13";"HL";"1";"0";3.85;9.217;"2024-06-22 04:51:03.993411";"2024-06-22 04:57:53.000000";6.817
"7556025";"7556025";"2024-06-22";"2024-06-22 05:06:37.000000";"B";2.0;1235.0;5.18;"05:06:37";"AC2 31";"13";"HL";"1";"0";8.733;9.217;"2024-06-22 04:58:50.974458";"2024-06-22 05:06:37.000000";7.767
"7559055";"7559055";"2024-06-22";"2024-06-22 05:20:06.000000";"B";1.4;1229.0;21.72;"05:20:06";"AC2 31";"13";"HL";"1";"0";13.483;13.483;"2024-06-22 05:12:43.678555";"2024-06-22 05:20:06.000000";7.372
"7559054";"7559054";"2024-06-22";"2024-06-22 06:08:15.000000";"A";1.4;1229.0;22.94;"06:08:15";"AC2 31";"13";"HL";"1";"0";48.15;0.0;"2024-06-22 06:00:21.405126";"2024-06-22 06:08:15.000000";7.893
"7560049";"7560049";"2024-06-22";"2024-06-22 06:22:23.000000";"A";1.5;1228.0;22.88;"06:22:23";"AC2 31";"13";"HL";"1";"0";14.133;14.133;"2024-06-22 06:14:51.046355";"2024-06-22 06:22:23.000000";7.533
"7560047";"7560047";"2024-06-22";"2024-06-22 06:32:58.000000";"A";1.5;1228.0;22.06;"06:32:58";"AC2 31";"13";"HL";"1";"0";10.583;10.583;"2024-06-22 06:25:07.620016";"2024-06-22 06:32:58.000000";7.84
"7560047";"7560047";"2024-06-22";"2024-06-22 06:36:29.000000";"A";1.5;1228.0;0.82;"06:36:29";"AC2 31";"13";"HX";"0";"1";3.517;10.583;"2024-06-22 06:28:25.135867";"2024-06-22 06:36:29.000000";8.064
"7560054";"7560054";"2024-06-22";"2024-06-22 06:55:39.000000";"A";1.5;1229.0;23.02;"06:55:39";"AC2 31";"13";"98";"1";"0";19.167;19.167;"2024-06-22 06:48:56.484776";"2024-06-22 06:55:39.000000";6.709
"7559052";"7559052";"2024-06-22";"2024-06-22 07:01:06.000000";"A";1.4;1229.0;1.24;"07:01:06";"AC2 31";"13";"HX";"0";"1";5.45;5.45;"2024-06-22 06:52:58.290951";"2024-06-22 07:01:06.000000";8.128
"7559052";"7559052";"2024-06-22";"2024-06-22 07:19:13.000000";"A";1.4;1229.0;21.64;"07:19:13";"AC2 31";"13";"HL";"1";"0";18.117;5.45;"2024-06-22 07:11:32.327746";"2024-06-22 07:19:13.000000";7.678
"7559035";"7559035";"2024-06-22";"2024-06-22 07:32:42.000000";"A";1.5;1223.0;1.14;"07:32:42";"AC2 31";"13";"HX";"0";"1";13.483;13.483;"2024-06-22 07:25:44.127939";"2024-06-22 07:32:42.000000";6.965
"7559035";"7559035";"2024-06-22";"2024-06-22 07:45:10.000000";"A";1.5;1223.0;21.58;"07:45:10";"AC2 31";"13";"HL";"1";"0";12.467;13.483;"2024-06-22 07:37:42.111256";"2024-06-22 07:45:10.000000";7.465
"7560053";"7560053";"2024-06-22";"2024-06-22 08:03:19.000000";"A";1.5;1229.0;22.72;"08:03:19";"AC2 31";"13";"HL";"1";"0";18.15;18.15;"2024-06-22 07:55:40.763375";"2024-06-22 08:03:19.000000";7.637
"7560019";"7560019";"2024-06-22";"2024-06-22 08:15:02.000000";"A";2.4;1238.0;20.86;"08:15:02";"AC2 31";"13";"HL";"1";"0";11.717;11.717;"2024-06-22 08:02:07.963530";"2024-06-22 08:15:02.000000";12.901
"7560046";"7560046";"2024-06-22";"2024-06-22 08:32:08.000000";"A";1.5;1229.0;22.76;"08:32:08";"AC2 31";"13";"HL";"1";"0";17.1;17.1;"2024-06-22 08:25:34.605864";"2024-06-22 08:32:08.000000";6.557
"7554010";"7554010";"2024-06-22";"2024-06-22 08:42:06.000000";"A";3.0;1239.0;6.26;"08:42:06";"AC1 33";"13";"HL";"1";"0";9.967;9.967;"2024-06-22 08:29:27.426445";"2024-06-22 08:42:06.000000";12.643
"7554010";"7554010";"2024-06-22";"2024-06-22 08:46:11.000000";"A";3.0;1239.0;5.8;"08:46:11";"AC1 33";"13";"HL";"1";"0";4.083;9.967;"2024-06-22 08:34:22.016856";"2024-06-22 08:46:11.000000";11.816
"7554010";"7554010";"2024-06-22";"2024-06-22 08:54:19.000000";"A";3.0;1239.0;5.22;"08:54:19";"AC1 33";"13";"HL";"1";"0";8.133;9.967;"2024-06-22 08:40:43.358488";"2024-06-22 08:54:19.000000";13.594
"7554010";"7554010";"2024-06-22";"2024-06-22 08:58:13.000000";"A";3.0;1239.0;4.96;"08:58:13";"AC1 33";"13";"HL";"1";"0";3.9;9.967;"2024-06-22 08:46:28.326365";"2024-06-22 08:58:13.000000";11.745
"7554010";"7554010";"2024-06-22";"2024-06-22 08:58:55.000000";"A";3.0;1239.0;3.16;"08:58:55";"AC1 33";"13";"HX";"0";"1";0.7;9.967;"2024-06-22 08:44:45.388641";"2024-06-22 08:58:55.000000";14.16
"7560021";"7560021";"2024-06-22";"2024-06-22 09:16:04.000000";"A";2.4;1234.0;11.28;"09:16:04";"AC2 31";"13";"HL";"1";"0";17.15;17.15;"2024-06-22 09:01:28.691277";"2024-06-22 09:16:04.000000";14.588
"7560021";"7560021";"2024-06-22";"2024-06-22 09:25:31.000000";"A";2.4;1234.0;11.42;"09:25:31";"AC2 31";"13";"HL";"1";"0";9.45;17.15;"2024-06-22 09:14:03.485895";"2024-06-22 09:25:31.000000";11.459
"7560020";"7560020";"2024-06-22";"2024-06-22 09:36:04.000000";"A";2.4;1235.0;20.7;"09:36:04";"AC2 31";"13";"HL";"1";"0";10.55;10.55;"2024-06-22 09:22:20.601616";"2024-06-22 09:36:04.000000";13.723
"7560022";"7560022";"2024-06-22";"2024-06-22 09:46:53.000000";"A";2.4;1233.0;11.46;"09:46:53";"AC2 31";"13";"HL";"1";"0";10.817;10.817;"2024-06-22 09:33:45.970639";"2024-06-22 09:46:53.000000";13.117
"7560022";"7560022";"2024-06-22";"2024-06-22 09:53:01.000000";"A";2.4;1233.0;11.62;"09:53:01";"AC2 31";"13";"HL";"1";"0";6.133;10.817;"2024-06-22 09:38:41.665582";"2024-06-22 09:53:01.000000";14.322
"7560051";"7560051";"2024-06-22";"2024-06-22 10:37:43.000000";"A";1.5;1229.0;22.0;"10:37:43";"AC2 31";"13";"HL";"1";"0";44.7;0.0;"2024-06-22 10:29:28.188096";"2024-06-22 10:37:43.000000";8.247
"7560048";"7560048";"2024-06-22";"2024-06-22 10:48:44.000000";"A";1.5;1229.0;22.68;"10:48:44";"AC2 31";"13";"HL";"1";"0";11.017;11.017;"2024-06-22 10:40:21.429112";"2024-06-22 10:48:44.000000";8.376
"7554046";"7554046";"2024-06-22";"2024-06-22 11:11:34.000000";"A";1.5;1225.0;22.84;"11:11:34";"AC2 31";"13";"HL";"1";"0";22.833;0.0;"2024-06-22 11:02:43.857936";"2024-06-22 11:11:34.000000";8.836
"7560039";"7560039";"2024-06-22";"2024-06-22 11:15:14.000000";"A";1.5;1234.0;1.34;"11:15:14";"AC2 31";"13";"HX";"0";"1";3.667;3.667;"2024-06-22 11:08:22.543341";"2024-06-22 11:15:14.000000";6.858
"7560039";"7560039";"2024-06-22";"2024-06-22 11:29:05.000000";"A";1.5;1234.0;21.84;"11:29:05";"AC2 31";"13";"HL";"1";"0";13.85;3.667;"2024-06-22 11:21:40.512476";"2024-06-22 11:29:05.000000";7.408
"7560026";"7560026";"2024-06-22";"2024-06-22 11:42:02.000000";"A";2.3;1235.0;11.36;"11:42:02";"AC2 31";"13";"98";"1";"0";12.95;12.95;"2024-06-22 11:29:24.757710";"2024-06-22 11:42:02.000000";12.621
"7560026";"7560026";"2024-06-22";"2024-06-22 11:49:13.000000";"A";2.3;1235.0;11.54;"11:49:13";"AC2 31";"13";"HL";"1";"0";7.183;12.95;"2024-06-22 11:36:36.506107";"2024-06-22 11:49:13.000000";12.608
"7560040";"7560040";"2024-06-22";"2024-06-22 12:08:25.000000";"A";1.5;1235.0;0.0;"12:08:25";"AC2 31";"13";"HX";"0";"1";19.2;19.2;"2024-06-22 12:01:12.052712";"2024-06-22 12:08:25.000000";7.216
"7560040";"7560040";"2024-06-22";"2024-06-22 12:22:42.000000";"A";1.5;1235.0;21.5;"12:22:42";"AC2 31";"13";"HL";"1";"0";14.283;19.2;"2024-06-22 12:14:35.498891";"2024-06-22 12:22:42.000000";8.108
"7560038";"7560038";"2024-06-22";"2024-06-22 12:37:29.000000";"A";1.5;1231.0;13.08;"12:37:29";"AC2 31";"13";"98";"1";"0";14.783;14.783;"2024-06-22 12:30:06.585456";"2024-06-22 12:37:29.000000";7.374
"7560038";"7560038";"2024-06-22";"2024-06-22 12:46:23.000000";"A";1.5;1231.0;9.98;"12:46:23";"AC2 31";"13";"98";"1";"0";8.9;14.783;"2024-06-22 12:37:41.548773";"2024-06-22 12:46:23.000000";8.691
"7560027";"7560027";"2024-06-22";"2024-06-22 12:58:16.000000";"A";2.3;1234.0;11.18;"12:58:16";"AC2 31";"13";"HL";"1";"0";11.883;11.883;"2024-06-22 12:43:33.596871";"2024-06-22 12:58:16.000000";14.707
"7560027";"7560027";"2024-06-22";"2024-06-22 13:06:03.000000";"A";2.3;1234.0;10.86;"13:06:03";"AC2 31";"13";"HL";"1";"0";7.783;11.883;"2024-06-22 12:53:17.747422";"2024-06-22 13:06:03.000000";12.754
"7560027";"7560027";"2024-06-22";"2024-06-22 13:08:59.000000";"A";2.3;1234.0;0.6;"13:08:59";"AC2 31";"13";"HX";"0";"1";2.933;11.883;"2024-06-22 12:56:42.720332";"2024-06-22 13:08:59.000000";12.271
"7560023";"7560023";"2024-06-22";"2024-06-22 13:20:13.000000";"A";2.4;1236.0;11.28;"13:20:13";"AC2 31";"13";"HL";"1";"0";11.233;11.233;"2024-06-22 13:06:21.101552";"2024-06-22 13:20:13.000000";13.865
"7560023";"7560023";"2024-06-22";"2024-06-22 13:31:07.000000";"A";2.4;1236.0;11.44;"13:31:07";"AC2 31";"13";"HL";"1";"0";10.9;11.233;"2024-06-22 13:18:00.493526";"2024-06-22 13:31:07.000000";13.108
"7559051";"7559051";"2024-06-22";"2024-06-22 13:50:47.000000";"A";1.4;1229.0;22.54;"13:50:47";"AC2 31";"13";"HL";"1";"0";19.667;19.667;"2024-06-22 13:43:49.284918";"2024-06-22 13:50:47.000000";6.962
"7559051";"7559051";"2024-06-22";"2024-06-22 13:51:36.000000";"A";1.4;1229.0;0.42;"13:51:36";"AC2 31";"13";"HX";"0";"1";0.817;19.667;"2024-06-22 13:44:43.910504";"2024-06-22 13:51:36.000000";6.868
"7559050";"7559050";"2024-06-22";"2024-06-22 13:54:49.000000";"A";1.4;1234.0;1.02;"13:54:49";"AC2 31";"13";"HX";"0";"1";3.217;3.217;"2024-06-22 13:46:28.654378";"2024-06-22 13:54:49.000000";8.339
"7559050";"7559050";"2024-06-22";"2024-06-22 14:32:47.000000";"A";1.4;1234.0;21.92;"14:32:47";"AC2 31";"13";"HL";"1";"0";37.967;3.217;"2024-06-22 14:24:09.817526";"2024-06-22 14:32:47.000000";8.62
"7554057";"7554057";"2024-06-22";"2024-06-22 14:55:37.000000";"A";1.5;1229.0;21.98;"14:55:37";"AC2 31";"13";"HL";"1";"0";22.833;0.0;"2024-06-22 14:46:51.772399";"2024-06-22 14:55:37.000000";8.754
"7554060";"7554060";"2024-06-22";"2024-06-22 15:07:50.000000";"A";1.4;1170.0;0.68;"15:07:50";"AC2 31";"13";"HX";"0";"1";12.217;12.217;"2024-06-22 15:00:32.639376";"2024-06-22 15:07:50.000000";7.289
"7554060";"7554060";"2024-06-22";"2024-06-22 15:24:16.000000";"A";1.4;1170.0;19.28;"15:24:16";"AC2 31";"13";"HL";"1";"0";16.433;12.217;"2024-06-22 15:16:37.001271";"2024-06-22 15:24:16.000000";7.65
"7554060";"7554060";"2024-06-22";"2024-06-22 15:24:35.000000";"A";1.4;1170.0;2.86;"15:24:35";"AC2 31";"13";"HX";"0";"1";0.317;12.217;"2024-06-22 15:16:14.446739";"2024-06-22 15:24:35.000000";8.343
"7554064";"7554064";"2024-06-22";"2024-06-22 15:50:56.000000";"A";1.4;1170.0;19.14;"15:50:56";"AC2 31";"13";"HL";"1";"0";26.35;0.0;"2024-06-22 15:44:00.115692";"2024-06-22 15:50:56.000000";6.931
"7554064";"7554064";"2024-06-22";"2024-06-22 15:56:38.000000";"A";1.4;1170.0;4.02;"15:56:38";"AC2 31";"13";"HX";"0";"1";5.7;0.0;"2024-06-22 15:48:43.202782";"2024-06-22 15:56:38.000000";7.913
"7554065";"7554065";"2024-06-22";"2024-06-22 16:17:42.000000";"A";1.4;1170.0;18.74;"16:17:42";"AC2 31";"13";"HL";"1";"0";21.067;0.0;"2024-06-22 16:11:03.986380";"2024-06-22 16:17:42.000000";6.634
"7554065";"7554065";"2024-06-22";"2024-06-22 16:18:15.000000";"A";1.4;1170.0;4.32;"16:18:15";"AC2 31";"13";"HX";"0";"1";0.55;0.0;"2024-06-22 16:09:40.573015";"2024-06-22 16:18:15.000000";8.574
"7554066";"7554066";"2024-06-22";"2024-06-22 16:40:11.000000";"A";1.4;1171.0;19.34;"16:40:11";"AC2 31";"13";"HL";"1";"0";21.933;0.0;"2024-06-22 16:33:11.385670";"2024-06-22 16:40:11.000000";6.994
"7554066";"7554066";"2024-06-22";"2024-06-22 16:40:35.000000";"A";1.4;1171.0;3.78;"16:40:35";"AC2 31";"13";"HX";"0";"1";0.4;0.0;"2024-06-22 16:32:33.587630";"2024-06-22 16:40:35.000000";8.024
"7554058";"7554058";"2024-06-22";"2024-06-22 17:04:05.000000";"A";1.4;1233.0;2.14;"17:04:05";"AC2 31";"13";"HX";"0";"1";23.5;0.0;"2024-06-22 16:55:00.304078";"2024-06-22 17:04:05.000000";9.078
"7554058";"7554058";"2024-06-22";"2024-06-22 17:22:01.000000";"A";1.4;1233.0;20.8;"17:22:01";"AC2 31";"13";"98";"1";"0";17.933;0.0;"2024-06-22 17:14:33.443816";"2024-06-22 17:22:01.000000";7.459
"7554062";"7554062";"2024-06-22";"2024-06-22 18:25:00.000000";"B";1.4;1170.0;22.72;"18:25:00";"AC2 31";"13";"98";"1";"0";62.983;0.0;"2024-06-22 18:17:17.811090";"2024-06-22 18:25:00.000000";7.703
"7554063";"7554063";"2024-06-22";"2024-06-22 18:54:33.000000";"B";1.4;1170.0;19.14;"18:54:33";"AC2 31";"13";"HL";"1";"0";29.55;0.0;"2024-06-22 18:47:09.580694";"2024-06-22 18:54:33.000000";7.39
"7554063";"7554063";"2024-06-22";"2024-06-22 19:00:31.000000";"B";1.4;1170.0;2.94;"19:00:31";"AC2 31";"13";"HX";"0";"1";5.967;0.0;"2024-06-22 18:53:20.978288";"2024-06-22 19:00:31.000000";7.167
"7554061";"7554061";"2024-06-22";"2024-06-22 19:20:26.000000";"B";1.4;1170.0;17.72;"19:20:26";"AC2 31";"13";"HL";"1";"0";19.917;19.917;"2024-06-22 19:13:49.588934";"2024-06-22 19:20:26.000000";6.607
"7554061";"7554061";"2024-06-22";"2024-06-22 19:26:24.000000";"B";1.4;1170.0;4.8;"19:26:24";"AC2 31";"13";"HX";"0";"1";5.967;19.917;"2024-06-22 19:18:49.172342";"2024-06-22 19:26:24.000000";7.58
"7554051";"7554051";"2024-06-22";"2024-06-22 19:37:55.000000";"B";1.5;1227.0;22.86;"19:37:55";"AC2 31";"13";"HL";"1";"0";11.517;11.517;"2024-06-22 19:29:18.000745";"2024-06-22 19:37:55.000000";8.617
"7561019";"7561019";"2024-06-22";"2024-06-22 19:47:06.000000";"B";2.9;1235.0;1.16;"19:47:06";"AC2 31";"13";"HX";"0";"1";9.183;9.183;"2024-06-22 19:35:26.611581";"2024-06-22 19:47:06.000000";11.656
"7561019";"7561019";"2024-06-22";"2024-06-22 19:56:25.000000";"B";2.9;1235.0;21.8;"19:56:25";"AC2 31";"13";"HL";"1";"0";9.317;9.183;"2024-06-22 19:44:28.533710";"2024-06-22 19:56:25.000000";11.941
"7556026";"7556026";"2024-06-22";"2024-06-22 20:09:45.000000";"B";2.0;1233.0;5.96;"20:09:45";"AC2 31";"13";"HL";"1";"0";13.333;13.333;"2024-06-22 20:02:42.956962";"2024-06-22 20:09:45.000000";7.034
"7556026";"7556026";"2024-06-22";"2024-06-22 20:13:45.000000";"B";2.0;1233.0;6.0;"20:13:45";"AC2 31";"13";"HL";"1";"0";4.0;13.333;"2024-06-22 20:06:00.136651";"2024-06-22 20:13:45.000000";7.748
"7556026";"7556026";"2024-06-22";"2024-06-22 20:18:52.000000";"B";2.0;1233.0;5.98;"20:18:52";"AC2 31";"13";"HL";"1";"0";5.117;13.333;"2024-06-22 20:10:52.195736";"2024-06-22 20:18:52.000000";7.997
"7556026";"7556026";"2024-06-22";"2024-06-22 20:24:12.000000";"B";2.0;1233.0;5.06;"20:24:12";"AC2 31";"13";"HL";"1";"0";5.333;13.333;"2024-06-22 20:15:52.960230";"2024-06-22 20:24:12.000000";8.317
"7555007";"7555007";"2024-06-22";"2024-06-22 20:39:44.000000";"B";2.9;1247.0;21.9;"20:39:44";"AC1 33";"13";"HL";"1";"0";15.533;15.533;"2024-06-22 20:29:16.578319";"2024-06-22 20:39:44.000000";10.457
"7556066";"7556066";"2024-06-22";"2024-06-22 20:54:10.000000";"B";1.8;1168.0;11.36;"20:54:10";"AC2 31";"13";"HL";"1";"0";14.433;14.433;"2024-06-22 20:45:54.015876";"2024-06-22 20:54:10.000000";8.266
"7556066";"7556066";"2024-06-22";"2024-06-22 21:01:10.000000";"B";1.8;1168.0;11.68;"21:01:10";"AC2 31";"13";"HL";"1";"0";7.0;14.433;"2024-06-22 20:53:48.227850";"2024-06-22 21:01:10.000000";7.363
"7561023";"7561023";"2024-06-22";"2024-06-22 21:17:10.000000";"B";2.9;1236.0;21.94;"21:17:10";"AC2 31";"13";"HL";"1";"0";16.0;16.0;"2024-06-22 21:04:29.958952";"2024-06-22 21:17:10.000000";12.667
"7556065";"7556065";"2024-06-22";"2024-06-22 21:34:29.000000";"B";1.8;1165.0;11.44;"21:34:29";"AC2 31";"13";"HL";"1";"0";17.317;17.317;"2024-06-22 21:27:16.135546";"2024-06-22 21:34:29.000000";7.214
"7556065";"7556065";"2024-06-22";"2024-06-22 21:38:00.000000";"B";1.8;1165.0;11.1;"21:38:00";"AC2 31";"13";"HL";"1";"0";3.517;17.317;"2024-06-22 21:31:23.750859";"2024-06-22 21:38:00.000000";6.604
"7561018";"7561018";"2024-06-22";"2024-06-22 21:50:27.000000";"B";2.9;1238.0;4.08;"21:50:27";"AC2 31";"13";"HX";"0";"1";12.45;12.45;"2024-06-22 21:37:40.195756";"2024-06-22 21:50:27.000000";12.78
"7561018";"7561018";"2024-06-22";"2024-06-22 21:51:30.000000";"B";2.9;1238.0;18.9;"21:51:30";"AC2 31";"13";"HL";"1";"0";1.05;12.45;"2024-06-22 21:38:48.379601";"2024-06-22 21:51:30.000000";12.694
"7558049";"7558049";"2024-06-22";"2024-06-22 22:28:16.000000";"B";3.9;1236.0;11.5;"22:28:16";"AC5 31";"13";"HL";"1";"0";36.767;0.0;"2024-06-22 22:16:20.906551";"2024-06-22 22:28:16.000000";11.918
"7558049";"7558049";"2024-06-22";"2024-06-22 22:36:35.000000";"B";3.9;1236.0;10.08;"22:36:35";"AC5 31";"13";"HL";"1";"0";8.317;0.0;"2024-06-22 22:26:38.277941";"2024-06-22 22:36:35.000000";9.945
"HC30111";"HC30111";"2024-06-22";"2024-06-22 22:37:27.000000";"B";6.0;1208.0;0.0;"22:37:27";"AC2 0";"13";"HC";"0";"0";0.867;0.867;"2024-06-22 22:24:26.240673";"2024-06-22 22:37:27.000000";13.013
"HC30111";"HC30111";"2024-06-22";"2024-06-22 22:37:27.000000";"B";6.0;1208.0;0.0;"22:37:27";"AC2 0";"13";"HC";"0";"0";0.0;0.867;"2024-06-22 22:25:01.940921";"2024-06-22 22:37:27.000000";12.418
"7554047";"7554047";"2024-06-22";"2024-06-22 22:59:31.000000";"B";1.5;1229.0;22.2;"22:59:31";"AC2 31";"13";"HL";"1";"0";22.067;0.0;"2024-06-22 22:52:24.857165";"2024-06-22 22:59:31.000000";7.102
"7556027";"7556027";"2024-06-22";"2024-06-22 23:12:01.000000";"B";2.0;1235.0;5.9;"23:12:01";"AC2 31";"13";"HL";"1";"0";12.5;12.5;"2024-06-22 23:04:47.054320";"2024-06-22 23:12:01.000000";7.232
"7556027";"7556027";"2024-06-22";"2024-06-22 23:17:44.000000";"B";2.0;1235.0;5.94;"23:17:44";"AC2 31";"13";"HL";"1";"0";5.717;12.5;"2024-06-22 23:09:48.436792";"2024-06-22 23:17:44.000000";7.926
"7556027";"7556027";"2024-06-22";"2024-06-22 23:24:27.000000";"B";2.0;1235.0;5.92;"23:24:27";"AC2 31";"13";"HL";"1";"0";6.717;12.5;"2024-06-22 23:16:06.092935";"2024-06-22 23:24:27.000000";8.348
"7556027";"7556027";"2024-06-22";"2024-06-22 23:29:39.000000";"B";2.0;1235.0;5.2;"23:29:39";"AC2 31";"13";"HL";"1";"0";5.2;12.5;"2024-06-22 23:23:08.817899";"2024-06-22 23:29:39.000000";6.503
"7561020";"7561020";"2024-06-22";"2024-06-22 23:44:01.000000";"B";2.9;1236.0;17.94;"23:44:01";"AC2 31";"13";"HL";"1";"0";14.367;14.367;"2024-06-22 23:31:03.055344";"2024-06-22 23:44:01.000000";12.966
